code_iris,median_income,poverty_rate,income_d1,income_d9,income_inequality_ratio,gini_index,income_q1,income_q3,code_insee
920240601,24020.0,17.0,11150.0,46370.0,4.2,0.316,16410.0,33700.0,92024
920240602,30690.0,13.0,12180.0,56570.0,4.6,0.314,20150.0,42890.0,92024
920250101,33530.0,9.0,15000.0,62570.0,4.2,0.322,23260.0,46830.0,92025
920250102,31790.0,9.0,14300.0,54140.0,3.8,0.299,22170.0,43700.0,92025
920250103,34520.0,10.0,13820.0,68400.0,4.9,0.336,23670.0,49350.0,92025
920250104,36220.0,7.0,15550.0,69800.0,4.5,0.319,25710.0,50420.0,92025
920250105,,,,,,,,,92025
920250106,28350.0,11.0,12750.0,48810.0,3.8,0.272,20060.0,37250.0,92025
920250107,31950.0,10.0,14050.0,69500.0,4.9,0.353,20340.0,45010.0,92025
920250108,38170.0,7.0,17930.0,77290.0,4.3,0.326,26890.0,57430.0,92025
920250109,33400.0,8.0,15760.0,63500.0,4.0,0.305,23120.0,45880.0,92025
920250110,32470.0,9.0,14960.0,68390.0,4.6,0.356,22260.0,47070.0,92025
920250111,34140.0,8.0,15170.0,66420.0,4.4,0.328,23050.0,46190.0,92025
920250113,28390.0,12.0,12850.0,57100.0,4.4,0.335,18340.0,40870.0,92025
920250201,18240.0,29.0,10020.0,31170.0,3.1,0.246,12960.0,24230.0,92025
920250202,17840.0,31.0,9370.0,31410.0,3.4,0.268,12820.0,24190.0,92025
920250203,17460.0,32.0,9180.0,29820.0,3.2,0.262,12620.0,23300.0,92025
920250204,22160.0,22.0,10340.0,44000.0,4.3,0.306,14690.0,31510.0,92025
920250205,20620.0,23.0,10670.0,35770.0,3.4,0.271,14320.0,27610.0,92025
920250206,22350.0,17.0,11690.0,43790.0,3.7,0.309,15820.0,32300.0,92025
920250207,19360.0,27.0,10150.0,33840.0,3.3,0.268,13290.0,25010.0,92025
920250208,22160.0,17.0,11160.0,39230.0,3.5,0.273,15310.0,29540.0,92025
920250209,21200.0,19.0,11050.0,38340.0,3.5,0.271,15340.0,29580.0,92025
920250210,19070.0,30.0,8690.0,35820.0,4.1,0.299,12850.0,27250.0,92025
920250211,18180.0,31.0,9040.0,43150.0,4.8,0.359,12630.0,27750.0,92025
920250212,29080.0,13.0,12440.0,52640.0,4.2,0.304,19570.0,38850.0,92025
920250301,16270.0,37.0,9250.0,27610.0,3.0,0.257,11990.0,21880.0,92025
920250302,27760.0,13.0,12270.0,54080.0,4.4,0.323,18300.0,39980.0,92025
920250303,23530.0,17.0,11010.0,45060.0,4.1,0.306,15830.0,34460.0,92025
920250304,31200.0,9.0,14250.0,62460.0,4.4,0.313,22000.0,44230.0,92025
920250305,20080.0,21.0,11080.0,35260.0,3.2,0.256,14740.0,27800.0,92025
920250306,32370.0,10.0,14330.0,63700.0,4.4,0.349,21300.0,46920.0,92025
920250401,22130.0,21.0,10570.0,44830.0,4.2,0.314,14850.0,33660.0,92025
920250402,18840.0,25.0,9600.0,39390.0,4.1,0.299,13710.0,27860.0,92025
920250403,20960.0,24.0,9650.0,43300.0,4.5,0.319,14090.0,31870.0,92025
920260101,34390.0,7.0,15360.0,62150.0,4.0,0.292,24210.0,46580.0,92026
920260102,32400.0,12.0,12360.0,70050.0,5.7,0.381,20760.0,47530.0,92026
920260103,29430.0,12.0,12290.0,52560.0,4.3,0.291,20330.0,40280.0,92026
920260201,35570.0,8.0,15180.0,65360.0,4.3,0.301,24100.0,48660.0,92026
920260202,33940.0,7.0,17500.0,60280.0,3.4,0.273,24370.0,45640.0,92026
920260203,37840.0,8.0,16320.0,70550.0,4.3,0.311,26240.0,52070.0,92026
920260204,33930.0,9.0,14470.0,69820.0,4.8,0.338,22080.0,49460.0,92026
920260301,30340.0,11.0,13790.0,55370.0,4.0,0.293,21260.0,42240.0,92026
920260302,37510.0,7.0,17300.0,66670.0,3.9,0.294,26660.0,50760.0,92026
920260303,39940.0,8.0,17450.0,69370.0,4.0,0.306,27780.0,53240.0,92026
920260304,41840.0,5.0,19820.0,79950.0,4.0,0.373,29600.0,55940.0,92026
920260305,35180.0,7.0,15880.0,65310.0,4.1,0.32,24260.0,48250.0,92026
920260402,28870.0,15.0,11890.0,56860.0,4.8,0.343,17030.0,42130.0,92026
920260403,23220.0,19.0,11130.0,46200.0,4.2,0.313,15580.0,34010.0,92026
920260404,33320.0,9.0,14550.0,61450.0,4.2,0.312,22360.0,46550.0,92026
920260405,25620.0,18.0,10330.0,44610.0,4.3,0.306,16180.0,34210.0,92026
920260406,33720.0,12.0,12140.0,65930.0,5.4,0.331,21970.0,47640.0,92026
920260501,27000.0,21.0,8080.0,49130.0,6.1,0.331,16320.0,36640.0,92026
920260502,24170.0,19.0,10750.0,50840.0,4.7,0.339,16140.0,36600.0,92026
920260503,30360.0,9.0,14250.0,56200.0,3.9,0.298,21370.0,42210.0,92026
920260504,22420.0,15.0,12280.0,43150.0,3.5,0.292,15930.0,32910.0,92026
920260505,31820.0,13.0,12370.0,59460.0,4.8,0.329,20660.0,43400.0,92026
920260506,21520.0,25.0,8930.0,41220.0,4.6,0.341,14100.0,31200.0,92026
920260601,32660.0,10.0,13150.0,57900.0,4.4,0.312,21570.0,46140.0,92026
920260602,34210.0,10.0,13570.0,67920.0,5.0,0.338,21870.0,48810.0,92026
920260603,33870.0,11.0,13280.0,65050.0,4.9,0.33,22660.0,47100.0,92026
920260701,31820.0,11.0,12930.0,61770.0,4.8,0.321,20990.0,43890.0,92026
920260702,27550.0,13.0,12200.0,52270.0,4.3,0.308,18700.0,39780.0,92026
920260703,31650.0,11.0,12900.0,54640.0,4.2,0.296,21300.0,40710.0,92026
920260704,32180.0,10.0,14110.0,63940.0,4.5,0.317,21860.0,45950.0,92026
920260705,38870.0,7.0,18970.0,70930.0,3.7,0.29,28040.0,53460.0,92026
920320101,22410.0,15.0,12240.0,39720.0,3.2,0.268,16020.0,30700.0,92032
920320102,23380.0,15.0,12140.0,42520.0,3.5,0.28,16370.0,31770.0,92032
920320103,17270.0,31.0,9590.0,29070.0,3.0,0.255,12930.0,23040.0,92032
920320104,35870.0,5.0,17630.0,67510.0,3.8,0.293,25710.0,49280.0,92032
920320105,27660.0,12.0,13300.0,50780.0,3.8,0.287,19430.0,37450.0,92032
920320106,25670.0,13.0,13030.0,47490.0,3.6,0.301,18090.0,35640.0,92032
920320107,27890.0,11.0,13650.0,53430.0,3.9,0.321,19930.0,38770.0,92032
920320108,25610.0,13.0,12960.0,46140.0,3.6,0.289,17720.0,34270.0,92032
920320109,32340.0,7.0,15000.0,62820.0,4.2,0.315,22410.0,46300.0,92032
920320110,33400.0,7.0,17110.0,57160.0,3.3,0.282,24670.0,43760.0,92032
920320111,31290.0,5.0,16780.0,54120.0,3.2,0.265,23370.0,42130.0,92032
920330101,33310.0,9.0,14430.0,71260.0,4.9,0.353,21610.0,48680.0,92033
920330102,31410.0,9.0,14830.0,55040.0,3.7,0.299,21840.0,42520.0,92033
920330103,45550.0,3.0,21470.0,98770.0,4.6,0.363,33340.0,62380.0,92033
920330104,36360.0,5.0,16750.0,83920.0,5.0,0.398,24450.0,54220.0,92033
920330105,41070.0,3.0,20790.0,83440.0,4.0,0.332,28950.0,56980.0,92033
920330106,38160.0,7.0,15450.0,88280.0,5.7,0.38,22210.0,58240.0,92033
920330107,36510.0,7.0,15600.0,80550.0,5.2,0.351,23750.0,56110.0,92033
920330108,34490.0,6.0,16450.0,89820.0,5.5,0.456,22560.0,58480.0,92033
920350101,27880.0,11.0,13440.0,51510.0,3.8,0.282,19890.0,39140.0,92035
920350102,31530.0,11.0,13510.0,54890.0,4.1,0.299,21630.0,42230.0,92035
920350103,33150.0,8.0,14910.0,67780.0,4.5,0.323,23200.0,47940.0,92035
920350104,35700.0,5.0,16890.0,68170.0,4.0,0.325,25590.0,48830.0,92035
920350105,34870.0,7.0,16390.0,67680.0,4.1,0.322,23970.0,49250.0,92035
920350106,31460.0,9.0,14000.0,56540.0,4.0,0.295,22100.0,41810.0,92035
920350108,33860.0,8.0,15000.0,66500.0,4.4,0.33,23130.0,47460.0,92035
920350109,35730.0,9.0,14890.0,69100.0,4.6,0.382,23470.0,49690.0,92035
920350110,37680.0,6.0,17010.0,72830.0,4.3,0.312,25790.0,52530.0,92035
920350111,35690.0,6.0,17180.0,62440.0,3.6,0.321,25830.0,48080.0,92035
920350112,25850.0,11.0,13610.0,46140.0,3.4,0.278,18970.0,34780.0,92035
920360101,18830.0,25.0,10730.0,30220.0,2.8,0.245,13770.0,24740.0,92036
920360102,16930.0,29.0,9660.0,28650.0,3.0,0.228,12860.0,21970.0,92036
920360103,,,,,,,,,92036
920360104,17330.0,31.0,9660.0,30400.0,3.1,0.255,12830.0,23060.0,92036
920360201,16270.0,37.0,9380.0,27010.0,2.9,0.233,11940.0,21070.0,92036
920360202,20200.0,23.0,9880.0,33580.0,3.4,0.257,14180.0,26460.0,92036
920360203,21120.0,21.0,10910.0,37260.0,3.4,0.269,15050.0,28200.0,92036
920360204,18900.0,29.0,8860.0,33530.0,3.8,0.289,13050.0,26140.0,92036
920360301,16890.0,33.0,8520.0,27350.0,3.2,0.241,12190.0,22300.0,92036
920360302,16770.0,33.0,8840.0,29070.0,3.3,0.263,12310.0,23050.0,92036
920360303,16360.0,38.0,8750.0,26640.0,3.0,0.25,11350.0,21720.0,92036
920360401,,,,,,,,,92036
920360402,18080.0,31.0,8640.0,34490.0,4.0,0.299,12350.0,25680.0,92036
920360403,16900.0,35.0,8280.0,30190.0,3.6,0.274,12140.0,23400.0,92036
920360404,,,,,,,,,92036
920360501,19480.0,24.0,9990.0,37240.0,3.7,0.289,13970.0,27450.0,92036
920360502,19650.0,24.0,10510.0,36130.0,3.4,0.275,13980.0,27590.0,92036
920360503,21250.0,20.0,11570.0,35690.0,3.1,0.252,15530.0,28250.0,92036
920360504,21280.0,23.0,10070.0,38060.0,3.8,0.284,14260.0,29340.0,92036
920400101,31410.0,12.0,13070.0,61940.0,4.7,0.321,19790.0,43710.0,92040
920400102,40860.0,5.0,21350.0,75040.0,3.5,0.266,31360.0,51930.0,92040
920400103,37750.0,6.0,17180.0,73840.0,4.3,0.312,26070.0,51830.0,92040
920400201,29270.0,10.0,13920.0,57970.0,4.2,0.327,20560.0,41730.0,92040
920400202,33650.0,11.0,13490.0,62520.0,4.6,0.31,21810.0,46340.0,92040
920400203,33320.0,9.0,14370.0,63030.0,4.4,0.319,22850.0,45400.0,92040
920400204,33090.0,9.0,14270.0,65160.0,4.6,0.312,22210.0,46320.0,92040
920400301,40340.0,6.0,17850.0,78040.0,4.4,0.337,27650.0,54740.0,92040
920400401,37250.0,6.0,16950.0,69750.0,4.1,0.314,26700.0,50360.0,92040
920400402,35990.0,4.0,19420.0,58130.0,3.0,0.247,27020.0,46360.0,92040
920400403,30910.0,10.0,13730.0,63650.0,4.6,0.316,20630.0,43970.0,92040
920400404,27600.0,11.0,13390.0,52540.0,3.9,0.299,18630.0,38950.0,92040
920400501,32230.0,9.0,14450.0,57570.0,4.0,0.301,22550.0,44200.0,92040
920400502,31550.0,9.0,14570.0,56360.0,3.9,0.297,22360.0,42620.0,92040
920400504,29090.0,11.0,13340.0,62750.0,4.7,0.349,19250.0,44120.0,92040
920400505,30130.0,8.0,15040.0,54520.0,3.6,0.299,21590.0,41800.0,92040
920400601,36160.0,6.0,16790.0,66440.0,4.0,0.294,25700.0,49380.0,92040
920400701,36900.0,11.0,13250.0,86730.0,6.5,0.405,21910.0,57340.0,92040
920440103,37740.0,6.0,18150.0,77210.0,4.3,0.326,26280.0,54250.0,92044
920440104,39310.0,7.0,17620.0,75780.0,4.3,0.351,27170.0,55190.0,92044
920440105,41820.0,6.0,18910.0,81990.0,4.3,0.352,28820.0,58590.0,92044
920440106,38430.0,8.0,15660.0,80770.0,5.2,0.483,25460.0,55870.0,92044
920440107,31980.0,11.0,13020.0,73780.0,5.7,0.369,20980.0,51120.0,92044
920440108,41200.0,5.0,18330.0,74660.0,4.1,0.342,27930.0,56010.0,92044
920440109,37550.0,7.0,16900.0,76800.0,4.5,0.353,25670.0,54570.0,92044
920440110,37090.0,8.0,16110.0,73340.0,4.6,0.347,24870.0,53860.0,92044
920440111,37000.0,6.0,16370.0,76540.0,4.7,0.34,25750.0,52640.0,92044
920440112,31650.0,10.0,14280.0,60800.0,4.3,0.307,22210.0,43870.0,92044
920440113,31010.0,10.0,13880.0,63180.0,4.6,0.35,21940.0,44550.0,92044
920440114,38840.0,8.0,15180.0,77170.0,5.1,0.366,25010.0,52540.0,92044
920440115,37240.0,9.0,15110.0,83920.0,5.6,0.355,24910.0,53360.0,92044
920440116,34640.0,8.0,15300.0,70850.0,4.6,0.343,23260.0,49460.0,92044
920440117,37000.0,10.0,14020.0,81090.0,5.8,0.379,23670.0,55100.0,92044
920440118,30230.0,9.0,14000.0,58970.0,4.2,0.316,20400.0,42080.0,92044
920440119,,,,,,,,,92044
920440120,22440.0,17.0,11540.0,38300.0,3.3,0.264,16260.0,28800.0,92044
920440121,20920.0,19.0,11310.0,35590.0,3.1,0.262,15430.0,27870.0,92044
920440122,24370.0,16.0,10650.0,52710.0,4.9,0.362,16800.0,34800.0,92044
920440123,36600.0,6.0,17390.0,82800.0,4.8,0.362,25360.0,55240.0,92044
920440124,44850.0,6.0,20380.0,95370.0,4.7,0.349,31280.0,68220.0,92044
920440125,43030.0,6.0,19000.0,91750.0,4.8,0.339,28740.0,60440.0,92044
920440126,36720.0,9.0,15070.0,81230.0,5.4,0.352,24200.0,55360.0,92044
920460101,19920.0,22.0,10690.0,34790.0,3.3,0.26,14470.0,27140.0,92046
920460102,27570.0,14.0,12090.0,54660.0,4.5,0.334,19120.0,38550.0,92046
920460103,27400.0,14.0,11900.0,52820.0,4.4,0.334,17760.0,38160.0,92046
920460104,24800.0,16.0,11410.0,44820.0,3.9,0.279,16920.0,34380.0,92046
920460105,29460.0,9.0,14140.0,55450.0,3.9,0.309,20450.0,40620.0,92046
920460106,27830.0,13.0,12480.0,49320.0,4.0,0.3,18980.0,38120.0,92046
920460107,24480.0,15.0,12020.0,48100.0,4.0,0.323,16870.0,34540.0,92046
920460108,30190.0,11.0,12860.0,54540.0,4.2,0.305,20630.0,41950.0,92046
920460109,27130.0,5.0,17260.0,39530.0,2.3,0.185,21610.0,32830.0,92046
920460110,19580.0,23.0,10040.0,36550.0,3.6,0.278,14290.0,26870.0,92046
920460111,29490.0,13.0,13000.0,56530.0,4.4,0.302,20130.0,39970.0,92046
920480101,24460.0,13.0,12710.0,42530.0,3.3,0.255,17700.0,32670.0,92048
920480102,23860.0,16.0,12200.0,39620.0,3.2,0.254,16800.0,31590.0,92048
920480103,,,,,,,,,92048
920480104,19200.0,25.0,10390.0,30360.0,2.9,0.219,14050.0,24530.0,92048
920480105,,,,,,,,,92048
920480106,23680.0,16.0,11330.0,36830.0,3.3,0.24,17290.0,30020.0,92048
920480107,,,,,,,,,92048
920480201,35180.0,7.0,14970.0,72530.0,4.8,0.363,22160.0,51990.0,92048
920480202,42800.0,5.0,20750.0,93350.0,4.5,0.377,30650.0,63090.0,92048
920480203,30480.0,11.0,13150.0,57510.0,4.4,0.352,20120.0,42360.0,92048
920480204,40790.0,7.0,16890.0,80380.0,4.8,0.36,29290.0,58070.0,92048
920480205,42090.0,5.0,18250.0,89520.0,4.9,0.368,29200.0,61420.0,92048
920480206,37530.0,6.0,16660.0,73720.0,4.4,0.363,25870.0,52660.0,92048
920480207,39080.0,5.0,19000.0,71760.0,3.8,0.302,27610.0,52110.0,92048
920480208,24660.0,13.0,13040.0,52480.0,4.0,0.325,17690.0,35890.0,92048
920480209,37540.0,6.0,17490.0,69160.0,4.0,0.319,26000.0,49930.0,92048
920480210,36350.0,6.0,18510.0,68270.0,3.7,0.312,27280.0,47590.0,92048
920480211,38270.0,5.0,19260.0,84340.0,4.4,0.407,26790.0,54840.0,92048
920480212,45150.0,4.0,22220.0,90600.0,4.1,0.356,33280.0,63020.0,92048
920490101,25430.0,15.0,12470.0,51360.0,4.1,0.345,16680.0,36850.0,92049
920490102,33440.0,7.0,15650.0,59310.0,3.8,0.291,23100.0,45360.0,92049
920490103,24880.0,18.0,10890.0,51910.0,4.8,0.336,15980.0,37450.0,92049
920490104,33620.0,9.0,14320.0,66690.0,4.7,0.352,23100.0,47390.0,92049
920490105,28470.0,13.0,12100.0,56390.0,4.7,0.334,18460.0,40280.0,92049
920490106,32350.0,8.0,14900.0,57560.0,3.9,0.274,22670.0,43170.0,92049
920490107,33720.0,7.0,15860.0,59720.0,3.8,0.302,24130.0,45310.0,92049
920490108,35840.0,5.0,18850.0,60250.0,3.2,0.26,26820.0,46250.0,92049
920490109,28730.0,13.0,12550.0,58710.0,4.7,0.33,18410.0,42870.0,92049
920490110,30570.0,8.0,15150.0,52900.0,3.5,0.277,21740.0,40620.0,92049
920490111,34680.0,8.0,14820.0,68760.0,4.6,0.356,23090.0,49250.0,92049
920490112,35970.0,5.0,19400.0,60890.0,3.1,0.255,26960.0,46090.0,92049
920490113,34460.0,9.0,14590.0,59970.0,4.1,0.293,23290.0,45940.0,92049
920490114,26420.0,11.0,13130.0,47780.0,3.6,0.275,19130.0,36260.0,92049
920490115,24810.0,12.0,12780.0,45540.0,3.6,0.269,18120.0,33490.0,92049
920490116,22690.0,19.0,11300.0,45370.0,4.0,0.309,15600.0,32980.0,92049
920490117,29000.0,12.0,12920.0,59940.0,4.6,0.352,19300.0,44030.0,92049
920500101,,,,,,,,,92050
920500102,26250.0,13.0,12020.0,48010.0,4.0,0.291,17950.0,36790.0,92050
920500103,35470.0,6.0,16700.0,67060.0,4.0,0.318,25320.0,48890.0,92050
920500203,27330.0,11.0,13600.0,51790.0,3.8,0.309,19130.0,38530.0,92050
920500204,32030.0,9.0,14600.0,58260.0,4.0,0.301,21000.0,43950.0,92050
920500205,,,,,,,,,92050
920500206,25980.0,15.0,11730.0,51590.0,4.4,0.321,18060.0,36540.0,92050
920500301,26440.0,13.0,12480.0,47880.0,3.8,0.292,18130.0,35810.0,92050
920500302,27490.0,12.0,12630.0,52000.0,4.1,0.334,18240.0,37880.0,92050
920500303,17590.0,31.0,9340.0,34380.0,3.7,0.284,12850.0,25020.0,92050
920500401,31140.0,11.0,13480.0,59850.0,4.4,0.33,20630.0,43970.0,92050
920500403,,,,,,,,,92050
920500406,27250.0,14.0,11570.0,52410.0,4.5,0.325,18360.0,38290.0,92050
920500407,19200.0,23.0,10320.0,30300.0,2.9,0.229,14530.0,25010.0,92050
920500408,,,,,,,,,92050
920500501,16350.0,35.0,8850.0,27990.0,3.2,0.244,11910.0,21510.0,92050
920500502,15170.0,42.0,8760.0,26620.0,3.0,0.241,11700.0,20770.0,92050
920500503,16250.0,34.0,9650.0,32010.0,3.3,0.275,12650.0,23300.0,92050
920500504,14920.0,43.0,9490.0,26220.0,2.8,0.234,12060.0,20410.0,92050
920500505,16280.0,35.0,9330.0,27310.0,2.9,0.231,12080.0,21740.0,92050
920500508,18610.0,25.0,9760.0,29650.0,3.0,0.235,13740.0,24030.0,92050
920500509,20960.0,19.0,11360.0,39440.0,3.5,0.279,15210.0,28830.0,92050
920500510,24500.0,17.0,11770.0,46960.0,4.0,0.34,16710.0,36500.0,92050
920500511,29130.0,11.0,13240.0,51510.0,3.9,0.292,20020.0,39960.0,92050
920500601,17410.0,31.0,9630.0,28290.0,2.9,0.235,13020.0,22890.0,92050
920500602,21390.0,22.0,10760.0,42130.0,3.9,0.312,14330.0,30970.0,92050
920500605,19520.0,27.0,10190.0,36700.0,3.6,0.285,13540.0,27040.0,92050
920500606,17580.0,32.0,8990.0,30710.0,3.4,0.269,12510.0,23700.0,92050
920500607,,,,,,,,,92050
920500701,,,,,,,,,92050
920500702,16460.0,35.0,9160.0,31980.0,3.5,0.292,12190.0,23880.0,92050
920500703,16360.0,35.0,9510.0,29150.0,3.1,0.258,12270.0,22200.0,92050
920500704,16170.0,37.0,9220.0,28270.0,3.1,0.256,11820.0,22040.0,92050
920500801,25750.0,10.0,13210.0,39880.0,3.0,0.223,19310.0,32000.0,92050
920500802,22380.0,20.0,10450.0,45520.0,4.4,0.313,15320.0,33500.0,92050
920500803,19650.0,27.0,9860.0,40000.0,4.1,0.309,13160.0,29290.0,92050
920500804,16410.0,35.0,9400.0,28100.0,3.0,0.253,12490.0,22620.0,92050
920500805,15010.0,43.0,8340.0,26640.0,3.2,0.256,11050.0,20110.0,92050
920510101,60670.0,7.0,17470.0,178400.0,10.2,0.754,33110.0,103910.0,92051
920510102,50500.0,7.0,20500.0,116890.0,5.7,0.419,32800.0,78210.0,92051
920510103,43220.0,9.0,14540.0,123410.0,8.5,0.477,23830.0,74620.0,92051
920510104,53000.0,7.0,16590.0,154940.0,9.3,0.549,32540.0,85650.0,92051
920510201,52820.0,11.0,13570.0,149920.0,11.0,0.589,28110.0,85430.0,92051
920510202,47280.0,9.0,15430.0,150720.0,9.8,0.619,28250.0,81450.0,92051
920510301,40380.0,11.0,12840.0,99180.0,7.7,0.417,24070.0,63390.0,92051
920510302,45240.0,7.0,16530.0,117080.0,7.1,0.445,28410.0,72530.0,92051
920510303,51570.0,9.0,15740.0,123100.0,7.8,0.418,31960.0,79350.0,92051
920510304,42970.0,10.0,14040.0,106690.0,7.6,0.48,25610.0,70460.0,92051
920510305,49240.0,5.0,18270.0,122950.0,6.7,0.456,29790.0,78420.0,92051
920510306,40160.0,8.0,15570.0,92070.0,5.9,0.438,25810.0,62870.0,92051
920510307,51180.0,7.0,18690.0,148120.0,7.9,0.463,33140.0,82620.0,92051
920510308,44360.0,7.0,16850.0,97660.0,5.8,0.397,28950.0,66020.0,92051
920510309,31190.0,15.0,11750.0,81380.0,6.9,0.426,18880.0,51490.0,92051
920510401,44320.0,7.0,15980.0,115470.0,7.2,0.539,27470.0,71810.0,92051
920510402,46590.0,7.0,16570.0,117720.0,7.1,0.46,28750.0,71490.0,92051
920510403,62570.0,7.0,19210.0,194910.0,10.1,0.582,36300.0,103190.0,92051
920510404,41760.0,8.0,15950.0,117630.0,7.4,0.495,25860.0,73730.0,92051
920510405,43230.0,9.0,14460.0,106100.0,7.3,0.428,26380.0,67140.0,92051
920510406,50430.0,7.0,17810.0,135750.0,7.6,0.48,33100.0,80310.0,92051
920510407,52730.0,6.0,19130.0,134020.0,7.0,0.493,32710.0,82700.0,92051
920510408,53310.0,7.0,15980.0,141340.0,8.8,0.502,31320.0,86940.0,92051
920510409,54900.0,7.0,17670.0,146690.0,8.3,0.48,32650.0,90460.0,92051
920510410,50540.0,8.0,15840.0,146740.0,9.3,0.515,28930.0,86590.0,92051
920510411,53600.0,7.0,19030.0,135670.0,7.1,0.493,30910.0,83510.0,92051
920600101,30570.0,4.0,17540.0,47420.0,2.7,0.213,24300.0,38830.0,92060
920600102,25970.0,11.0,13520.0,49610.0,3.7,0.288,18630.0,36160.0,92060
920600104,32450.0,6.0,17290.0,55300.0,3.2,0.263,23700.0,42630.0,92060
920600105,21570.0,15.0,12580.0,36530.0,2.9,0.257,16090.0,28620.0,92060
920600106,30050.0,5.0,17240.0,55460.0,3.2,0.279,22400.0,40140.0,92060
920600107,34310.0,4.0,18430.0,58850.0,3.2,0.259,26280.0,45280.0,92060
920600108,35490.0,4.0,19100.0,69980.0,3.7,0.309,27480.0,48350.0,92060
920600109,32360.0,5.0,17640.0,53420.0,3.0,0.243,25070.0,41570.0,92060
920600110,28960.0,7.0,16320.0,48140.0,2.9,0.261,22210.0,36300.0,92060
920620101,32560.0,12.0,11680.0,57890.0,5.0,0.316,21480.0,44190.0,92062
920620102,,,,,,,,,92062
920620103,30600.0,11.0,12750.0,55430.0,4.3,0.293,21250.0,41380.0,92062
920620201,28380.0,13.0,13140.0,51810.0,3.9,0.304,18750.0,40110.0,92062
920620202,23810.0,11.0,13270.0,39120.0,2.9,0.242,17860.0,30220.0,92062
920620203,35190.0,7.0,16380.0,62140.0,3.8,0.288,23900.0,47270.0,92062
920620204,23470.0,11.0,13120.0,39470.0,3.0,0.244,18190.0,29660.0,92062
920620205,28670.0,11.0,13400.0,56090.0,4.2,0.313,19920.0,41000.0,92062
920620301,35270.0,8.0,15680.0,64320.0,4.1,0.301,24520.0,47950.0,92062
920620302,32210.0,11.0,12990.0,64860.0,5.0,0.339,20790.0,46310.0,92062
920620303,38490.0,8.0,15850.0,71840.0,4.5,0.336,24010.0,53590.0,92062
920620304,32710.0,11.0,13260.0,67120.0,5.1,0.372,21120.0,47060.0,92062
920620305,25710.0,11.0,13380.0,50920.0,3.8,0.309,20060.0,35800.0,92062
920620306,38630.0,7.0,16960.0,66740.0,3.9,0.296,27010.0,50910.0,92062
920620401,32690.0,9.0,14700.0,62900.0,4.3,0.312,22400.0,45270.0,92062
920620402,34160.0,11.0,13170.0,66410.0,5.0,0.333,21950.0,48550.0,92062
920620403,34290.0,13.0,11630.0,66310.0,5.7,0.35,21430.0,50340.0,92062
920620404,37290.0,9.0,14900.0,68630.0,4.6,0.321,25160.0,48690.0,92062
920630101,21560.0,20.0,10790.0,42270.0,3.9,0.303,14760.0,30780.0,92063
920630102,29870.0,9.0,14170.0,53700.0,3.8,0.319,20650.0,41190.0,92063
920630103,38630.0,7.0,17500.0,67400.0,3.9,0.288,27060.0,49300.0,92063
920630104,39560.0,5.0,20030.0,74350.0,3.7,0.308,28940.0,53810.0,92063
920630105,25330.0,13.0,12710.0,52210.0,4.1,0.312,17720.0,36730.0,92063
920630106,34260.0,6.0,16360.0,61910.0,3.8,0.277,24720.0,45850.0,92063
920630201,38700.0,5.0,19040.0,80950.0,4.3,0.331,27300.0,57700.0,92063
920630202,40180.0,3.0,21130.0,81540.0,3.9,0.332,29690.0,55470.0,92063
920630301,32080.0,6.0,16640.0,55510.0,3.3,0.273,23340.0,43460.0,92063
920630302,39280.0,3.0,21020.0,72350.0,3.4,0.278,29530.0,53010.0,92063
920630401,54290.0,3.0,25420.0,127600.0,5.0,0.42,35790.0,82520.0,92063
920630501,32760.0,7.0,15490.0,63450.0,4.1,0.311,22220.0,45840.0,92063
920630502,37790.0,3.0,19330.0,76820.0,4.0,0.33,26520.0,56170.0,92063
920630503,34980.0,5.0,18520.0,74620.0,4.0,0.327,25770.0,52140.0,92063
920630504,37810.0,9.0,14090.0,81540.0,5.8,0.383,22150.0,58420.0,92063
920630601,26680.0,14.0,12190.0,48600.0,4.0,0.293,18600.0,35850.0,92063
920630602,18470.0,25.0,10440.0,30260.0,2.9,0.24,13780.0,23860.0,92063
920630603,32490.0,5.0,17190.0,62320.0,3.6,0.291,23810.0,43750.0,92063
920630701,38180.0,5.0,21260.0,71010.0,3.3,0.297,28730.0,55310.0,92063
920630702,24670.0,13.0,12650.0,45650.0,3.6,0.282,17420.0,33230.0,92063
920630703,32360.0,8.0,15330.0,55170.0,3.6,0.278,23200.0,42770.0,92063
920630704,,,,,,,,,92063
920630705,,,,,,,,,92063
920630706,29080.0,11.0,13470.0,55570.0,4.1,0.31,19720.0,40850.0,92063
920630707,28920.0,11.0,13590.0,63850.0,4.7,0.327,19270.0,41420.0,92063
920630801,38140.0,5.0,17520.0,73340.0,4.2,0.312,26030.0,53080.0,92063
920630802,31010.0,9.0,14310.0,60730.0,4.2,0.316,21860.0,44530.0,92063
920630803,35620.0,6.0,16570.0,68670.0,4.1,0.318,25150.0,49190.0,92063
920630804,35370.0,8.0,15120.0,71920.0,4.8,0.363,23120.0,50060.0,92063
920630805,39610.0,5.0,19230.0,84380.0,4.4,0.367,26440.0,57950.0,92063
920630806,31060.0,5.0,18110.0,58670.0,3.2,0.27,23840.0,42490.0,92063
920640101,33130.0,8.0,15230.0,60590.0,4.0,0.304,22490.0,45050.0,92064
920640102,40120.0,5.0,19930.0,71230.0,3.6,0.303,29640.0,53210.0,92064
