code_insee,median_income,poverty_rate,income_d1,income_d9,income_inequality_ratio,gini_index,income_q1,income_q3
25462,25078.75,12.625,13010.0,47777.5,3.675,0.29425,18048.75,35235.0
25539,23663.333333333332,11.666666666666666,13340.0,40600.0,3.0666666666666664,0.258,18160.0,31133.333333333332
25547,16725.0,33.0,10200.0,27715.0,2.7,0.22499999999999998,12950.0,21840.0
25580,21497.5,16.0,11890.0,35860.0,3.025,0.257,16002.5,28200.0
25632,23980.0,10.0,13670.0,37050.0,2.7,0.229,18510.0,30200.0
26057,21457.5,16.5,12290.0,34792.5,2.8499999999999996,0.26025,16317.5,27342.5
26058,22013.75,15.625,12338.75,36002.5,2.925,0.247875,16531.25,28416.25
26064,24790.0,9.0,14175.0,42390.0,3.0,0.27349999999999997,19195.0,32445.0
26108,20516.666666666668,17.666666666666668,11670.0,34773.333333333336,3.0,0.261,15546.666666666666,26930.0
26165,22506.666666666668,11.333333333333334,13460.0,34726.666666666664,2.5666666666666664,0.22966666666666666,17743.333333333332,27823.333333333332
26166,21685.0,13.0,13100.0,34155.0,2.6,0.22849999999999998,17000.0,27400.0
26198,21074.166666666668,21.083333333333332,11597.5,36905.0,3.1833333333333336,0.27825,15690.0,28040.0
26220,21200.0,19.0,11170.0,37083.333333333336,3.3333333333333335,0.27166666666666667,15266.666666666666,27830.0
26235,20314.0,21.6,11668.0,33364.0,2.8600000000000003,0.2314,15482.0,26478.0
26252,21517.5,14.0,12770.0,33300.0,2.6,0.222,16617.5,26907.5
26281,20261.666666666668,21.0,11731.666666666666,33885.833333333336,2.9,0.25516666666666665,15416.666666666666,26197.5
26324,23666.666666666668,14.333333333333334,12833.333333333334,39776.666666666664,3.1,0.25166666666666665,17556.666666666668,30623.333333333332
26347,22255.0,15.5,12445.0,37140.0,3.0,0.2595,16770.0,28825.0
26362,20526.363636363636,22.727272727272727,11354.09090909091,36136.36363636364,3.1681818181818184,0.26936363636363636,15332.727272727272,27227.272727272728
27016,20737.5,17.5,11850.0,32817.5,2.775,0.23149999999999998,15662.5,25990.0
27056,20390.0,21.8,11242.0,36366.0,3.2600000000000002,0.2762,15080.0,27278.0
27229,19082.272727272728,28.5,10566.363636363636,33171.818181818184,3.127272727272727,0.26222727272727275,14200.454545454546,25322.272727272728
27275,19286.666666666668,21.666666666666668,10993.333333333334,32720.0,3.0,0.25466666666666665,14646.666666666666,25123.333333333332
